Legislation Number,URL,Congress,Amends Bill,Title,Sponsor,Date of Introduction,Date Offered,Date Submitted,Date Proposed,Number of Cosponsors,Committees,Latest Action Date,Latest Action
H.R. 5982,https://www.congress.gov/bill/114th-congress/house-bill/5982,114th Congress (2015-2016),,Midnight Rules Relief Act of 2016,"Rep. Issa, Darrell E. [R-CA-49]",9/9/16,,,,8,"House - Judiciary, Rules | Senate - Homeland Security and Governmental Affairs",11/28/16,Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
H.R. 5981,https://www.congress.gov/bill/114th-congress/house-bill/5981,114th Congress (2015-2016),,Mobile Medical Immigrant Health Improvement Act of 2016,"Rep. Velazquez, Nydia M. [D-NY-7]",9/9/16,,,,0,House - Energy and Commerce,9/9/16,Referred to the House Committee on Energy and Commerce.
H.R. 5980,https://www.congress.gov/bill/114th-congress/house-bill/5980,114th Congress (2015-2016),,Mark Takai Atomic Veterans Healthcare Parity Act,"Rep. Meng, Grace [D-NY-6]",9/9/16,,,,107,House - Veterans' Affairs,9/9/16,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
H.R. 5979,https://www.congress.gov/bill/114th-congress/house-bill/5979,114th Congress (2015-2016),,Energy and Water Research Integration Act of 2016,"Rep. Johnson, Eddie Bernice [D-TX-30]",9/9/16,,,,1,"House - Science, Space, and Technology",9/30/16,Referred to the Subcommittee on Energy.
H.R. 5978,https://www.congress.gov/bill/114th-congress/house-bill/5978,114th Congress (2015-2016),,Coast Guard and Maritime Transportation Amendments Act of 2016,"Rep. Hunter, Duncan D. [R-CA-50]",9/9/16,,,,6,"House - Transportation and Infrastructure | Senate - Commerce, Science, and Transportation",9/27/16,"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation."
H.R. 5977,https://www.congress.gov/bill/114th-congress/house-bill/5977,114th Congress (2015-2016),,"To direct the Secretary of Transportation to provide to the appropriate committees of Congress advance notice of certain announcements, and for other purposes.","Rep. Shuster, Bill [R-PA-9]",9/9/16,,,,3,House - Transportation and Infrastructure,9/22/16,Received in the Senate.
H.R. 5976,https://www.congress.gov/bill/114th-congress/house-bill/5976,114th Congress (2015-2016),,Agriculture Conservation Stamp Act,"Rep. Young, David [R-IA-3]",9/8/16,,,,0,"House - Oversight and Government Reform, Agriculture",9/23/16,Referred to the Subcommittee on Conservation and Forestry.
H.R. 5975,https://www.congress.gov/bill/114th-congress/house-bill/5975,114th Congress (2015-2016),,BRIGHT Act of 2016,"Rep. Walker, Mark [R-NC-6]",9/8/16,,,,2,House - Judiciary,9/26/16,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
H.R. 5974,https://www.congress.gov/bill/114th-congress/house-bill/5974,114th Congress (2015-2016),,Coptic Churches Accountability Act,"Rep. Trott, David A. [R-MI-11]",9/8/16,,,,4,House - Foreign Affairs,9/8/16,Referred to the House Committee on Foreign Affairs.
H.R. 5973,https://www.congress.gov/bill/114th-congress/house-bill/5973,114th Congress (2015-2016),,"To amend the Internal Revenue Code of 1986 to clarify the tax treatment of certain life insurance contract transactions, and for other purposes.","Rep. Tiberi, Patrick J. [R-OH-12]",9/8/16,,,,1,House - Ways and Means,9/8/16,Referred to the House Committee on Ways and Means.
H.R. 5972,https://www.congress.gov/bill/114th-congress/house-bill/5972,114th Congress (2015-2016),,Campus Sexual Assault Whistleblower Protection Act of 2016,"Rep. Speier, Jackie [D-CA-14]",9/8/16,,,,16,"House - Education and the Workforce, Judiciary",9/15/16,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
H.R. 5971,https://www.congress.gov/bill/114th-congress/house-bill/5971,114th Congress (2015-2016),,To amend the Internal Revenue Code of 1986 to increase the amount excludable from gross income for dependent care assistance and dependent care flexible spending arrangements and to provide for a carryover of unused dependent care benefits in dependent care flexible spending arrangements.,"Rep. Sensenbrenner, F. James, Jr. [R-WI-5]",9/8/16,,,,0,House - Ways and Means,9/8/16,Referred to the House Committee on Ways and Means.
H.R. 5970,https://www.congress.gov/bill/114th-congress/house-bill/5970,114th Congress (2015-2016),,Shame Act of 2016,"Rep. Poe, Ted [R-TX-2]",9/8/16,,,,4,House - Judiciary,9/15/16,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
H.R. 5969,https://www.congress.gov/bill/114th-congress/house-bill/5969,114th Congress (2015-2016),,Investing in Main Street Act of 2016,"Rep. Meng, Grace [D-NY-6]",9/8/16,,,,2,House - Small Business,9/8/16,Referred to the House Committee on Small Business.
H.R. 5968,https://www.congress.gov/bill/114th-congress/house-bill/5968,114th Congress (2015-2016),,Small Business Investment Opportunity Act of 2016,"Rep. Knight, Stephen [R-CA-25]",9/8/16,,,,2,House - Small Business,9/8/16,Referred to the House Committee on Small Business.
H.R. 5967,https://www.congress.gov/bill/114th-congress/house-bill/5967,114th Congress (2015-2016),,"To amend chapter 301 of title 49, United States Code, to improve access to motor vehicle information, and for other purposes.","Rep. Kinzinger, Adam [R-IL-16]",9/8/16,,,,0,House - Energy and Commerce,9/8/16,Referred to the House Committee on Energy and Commerce.
H.R. 5966,https://www.congress.gov/bill/114th-congress/house-bill/5966,114th Congress (2015-2016),,A bill to convey certain locks and dams.,"Rep. Guthrie, Brett [R-KY-2]",9/8/16,,,,0,House - Transportation and Infrastructure,9/9/16,Referred to the Subcommittee on Water Resources and Environment.
H.R. 5965,https://www.congress.gov/bill/114th-congress/house-bill/5965,114th Congress (2015-2016),,Campus Gun Policy Transparency Act,"Rep. Ellison, Keith [D-MN-5]",9/8/16,,,,11,House - Education and the Workforce,9/8/16,Referred to the House Committee on Education and the Workforce.
H.R. 5964,https://www.congress.gov/bill/114th-congress/house-bill/5964,114th Congress (2015-2016),,"To provide a Federal share for disaster assistance provided to the State of Louisiana in connection with flooding events occurring during 2016, and for other purposes.","Rep. Boustany, Charles W., Jr. [R-LA-3]",9/8/16,,,,2,House - Transportation and Infrastructure,9/9/16,"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management."
H.R. 5963,https://www.congress.gov/bill/114th-congress/house-bill/5963,114th Congress (2015-2016),,Supporting Youth Opportunity and Preventing Delinquency Act of 2016,"Rep. Curbelo, Carlos [R-FL-26]",9/8/16,,,,20,House - Education and the Workforce,9/27/16,Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 649.
H.R. 5962,https://www.congress.gov/bill/114th-congress/house-bill/5962,114th Congress (2015-2016),,SIMPLE Act,"Rep. Bonamici, Suzanne [D-OR-1]",9/8/16,,,,11,"House - Education and the Workforce, Ways and Means",9/8/16,"Referred to the Committee on Education and the Workforce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5961,https://www.congress.gov/bill/114th-congress/house-bill/5961,114th Congress (2015-2016),,Iraq and Syria Genocide Relief and Accountability Act of 2016,"Rep. Smith, Christopher H. [R-NJ-4]",9/8/16,,,,27,"House - Foreign Affairs, Judiciary",9/9/16,Sponsor introductory remarks on measure. (CR E1231-1232)
H.R. 5960,https://www.congress.gov/bill/114th-congress/house-bill/5960,114th Congress (2015-2016),,Consumer Healthcare Insurance Transparency Act of 2016,"Rep. Ellmers, Renee L. [R-NC-2]",9/8/16,,,,0,House - Energy and Commerce,9/8/16,Referred to the House Committee on Energy and Commerce.
H.R. 5959,https://www.congress.gov/bill/114th-congress/house-bill/5959,114th Congress (2015-2016),,BRAVE Act,"Rep. Cartwright, Matt [D-PA-17]",9/8/16,,,,1,House - Education and the Workforce,9/8/16,Referred to the House Committee on Education and the Workforce.
H.R. 5958,https://www.congress.gov/bill/114th-congress/house-bill/5958,114th Congress (2015-2016),,Making supplemental appropriations for fiscal year 2016 for Zika response and preparedness.,"Rep. Clawson, Curt [R-FL-19]",9/8/16,,,,7,"House - Appropriations, Budget",9/8/16,"Referred to the Committee on Appropriations, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5957,https://www.congress.gov/bill/114th-congress/house-bill/5957,114th Congress (2015-2016),,Federal Aviation Administration Veteran Transition Improvement Act of 2016,"Rep. Larsen, Rick [D-WA-2]",9/8/16,,,,4,House - Transportation and Infrastructure,9/21/16,Received in the Senate.
H.R. 5956,https://www.congress.gov/bill/114th-congress/house-bill/5956,114th Congress (2015-2016),,YOUTH Act,"Rep. Clark, Katherine M. [D-MA-5]",9/8/16,,,,5,House - Energy and Commerce,9/8/16,Referred to the House Committee on Energy and Commerce.
H.R. 5955,https://www.congress.gov/bill/114th-congress/house-bill/5955,114th Congress (2015-2016),,Restore Charitable Contributions of Premium Cigars to the Troops Act of 2016,"Rep. Castor, Kathy [D-FL-14]",9/8/16,,,,2,House - Energy and Commerce,9/8/16,Referred to the House Committee on Energy and Commerce.
H.R. 5954,https://www.congress.gov/bill/114th-congress/house-bill/5954,114th Congress (2015-2016),,Limiting Inhumane Federal Trapping for Public Safety Act,"Rep. Blumenauer, Earl [D-OR-3]",9/8/16,,,,5,"House - Natural Resources, Agriculture",9/23/16,Referred to the Subcommittee on Conservation and Forestry.
H.R. 5953,https://www.congress.gov/bill/114th-congress/house-bill/5953,114th Congress (2015-2016),,National Flood Insurance Program Debt Forgiveness Act of 2016,"Rep. Waters, Maxine [D-CA-43]",9/8/16,,,,7,"House - Financial Services, Budget",9/8/16,"Referred to the Committee on Financial Services, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5952,https://www.congress.gov/bill/114th-congress/house-bill/5952,114th Congress (2015-2016),,Strengthening Social Security Act of 2016,"Rep. Sanchez, Linda T. [D-CA-38]",9/8/16,,,,47,"House - Ways and Means, Education and the Workforce",9/12/16,Referred to the Subcommittee on Social Security.
H.R. 5951,https://www.congress.gov/bill/114th-congress/house-bill/5951,114th Congress (2015-2016),,Improving Transparency and Accuracy in Medicare Part D Spending Act,"Rep. Griffith, H. Morgan [R-VA-9]",9/8/16,,,,35,"House - Energy and Commerce, Ways and Means",9/12/16,Referred to the Subcommittee on Health.
H.R. 5950,https://www.congress.gov/bill/114th-congress/house-bill/5950,114th Congress (2015-2016),,"To extend the authorization of the Uranium Mill Tailings Radiation Control Act of 1978 relating to the disposal site in Mesa County, Colorado.","Rep. Tipton, Scott  R. [R-CO-3]",9/7/16,,,,0,House - Energy and Commerce,9/7/16,Referred to the House Committee on Energy and Commerce.
H.R. 5949,https://www.congress.gov/bill/114th-congress/house-bill/5949,114th Congress (2015-2016),,Victims Before Ransom Act,"Rep. Lance, Leonard [R-NJ-7]",9/7/16,,,,3,House - Foreign Affairs,9/7/16,Referred to the House Committee on Foreign Affairs.
H.R. 5948,https://www.congress.gov/bill/114th-congress/house-bill/5948,114th Congress (2015-2016),,"To designate the facility of the United States Postal Service located at 830 Kuhn Drive in Chula Vista, California, as the ""Jonathan 'J.D.' De Guzman Post Office Building"".","Rep. Davis, Susan A. [D-CA-53]",9/7/16,,,,52,House - Oversight and Government Reform,12/16/16,Became Public Law No: 114-306.
H.R. 5947,https://www.congress.gov/bill/114th-congress/house-bill/5947,114th Congress (2015-2016),,Improved Employment Outcomes for Foster Youth Act of 2016,"Rep. McDermott, Jim [D-WA-7]",9/7/16,,,,6,House - Ways and Means,9/7/16,Referred to the House Committee on Ways and Means.
H.R. 5946,https://www.congress.gov/bill/114th-congress/house-bill/5946,114th Congress (2015-2016),,United States Appreciation for Olympians and Paralympians Act of 2016,"Rep. Dold, Robert J. [R-IL-10]",9/7/16,,,,12,House - Ways and Means,10/7/16,Became Public Law No: 114-239.
H.R. 5945,https://www.congress.gov/bill/114th-congress/house-bill/5945,114th Congress (2015-2016),,Ready to Work Act of 2016,"Rep. Brady, Kevin [R-TX-8]",9/7/16,,,,10,House - Ways and Means,9/12/16,Referred to the Subcommittee on Human Resources.
H.R. 5944,https://www.congress.gov/bill/114th-congress/house-bill/5944,114th Congress (2015-2016),,"To amend title 49, United States Code, with respect to certain grant assurances, and for other purposes.","Rep. Upton, Fred [R-MI-6]",9/7/16,,,,2,House - Transportation and Infrastructure,10/7/16,Became Public Law No: 114-238.
H.R. 5943,https://www.congress.gov/bill/114th-congress/house-bill/5943,114th Congress (2015-2016),,Transit Security Grant Program Flexibility Act,"Rep. Donovan, Daniel M., Jr. [R-NY-11]",9/7/16,,,,5,House - Homeland Security,9/27/16,Received in the Senate.
H.R. 5942,https://www.congress.gov/bill/114th-congress/house-bill/5942,114th Congress (2015-2016),,"Dialysis Patient Access To Integrated-care, Empowerment, Nephrologists, Treatment, and Services Demonstration Act of 2016","Rep. Young, Todd C. [R-IN-9]",9/7/16,,,,68,"House - Energy and Commerce, Ways and Means",9/8/16,Ordered to be Reported (Amended) by Voice Vote.
H.R. 5941,https://www.congress.gov/bill/114th-congress/house-bill/5941,114th Congress (2015-2016),,Keep Taxpayer Dollars Safe from Terrorists Act of 2016,"Rep. Young, David [R-IA-3]",9/6/16,,,,7,"House - Foreign Affairs, Rules",9/6/16,"Referred to the Committee on Foreign Affairs, and in addition to the Committee on Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5940,https://www.congress.gov/bill/114th-congress/house-bill/5940,114th Congress (2015-2016),,No Ransom Payments Act of 2016,"Rep. Pompeo, Mike [R-KS-4]",9/6/16,,,,9,"House - Foreign Affairs, Judiciary, Rules, Intelligence (Permanent)",9/15/16,Referred to the Subcommittee on Immigration and Border Security.
H.R. 5939,https://www.congress.gov/bill/114th-congress/house-bill/5939,114th Congress (2015-2016),,Giving Workers a Fair Shot Act,"Rep. Polis, Jared [D-CO-2]",9/6/16,,,,0,"House - Education and the Workforce, Financial Services, Oversight and Government Reform",9/6/16,"Referred to the Committee on Education and the Workforce, and in addition to the Committees on Financial Services, and Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5938,https://www.congress.gov/bill/114th-congress/house-bill/5938,114th Congress (2015-2016),,"To amend title 4, United States Code, to permit the flag of the United States to be flown at half-staff in the event of the death of the Mayor of the District of Columbia.","Rep. Norton, Eleanor Holmes [D-DC-At Large]",9/6/16,,,,0,House - Judiciary,9/8/16,Referred to the Subcommittee on the Constitution and Civil Justice.
H.R. 5937,https://www.congress.gov/bill/114th-congress/house-bill/5937,114th Congress (2015-2016),,"To amend title 36, United States Code, to authorize the American Battle Monuments Commission to acquire, operate, and maintain the Lafayette Escadrille Memorial in Marnes-la-Coquette, France, and for other purposes.","Rep. Miller, Jeff [R-FL-1]",9/6/16,,,,0,"House - Foreign Affairs, Veterans' Affairs",9/29/16,Became Public Law No: 114-227.
