Legislation Number,URL,Congress,Amends Bill,Title,Sponsor,Date of Introduction,Date Offered,Date Submitted,Date Proposed,Number of Cosponsors,Committees,Latest Action Date,Latest Action
H.R. 6553,https://www.congress.gov/bill/116th-congress/house-bill/6553,116th Congress (2019-2020),,"To direct the Secretary of the Treasury to establish the Boost Communities Program to provide monthly payments to America's consumers during the COVID-19 emergency to recover from the emergency, and for other purposes.","Rep. Tlaib, Rashida [D-MI-13]",4/17/20,,,,11,"House - Ways and Means, Financial Services",4/17/20,"Referred to the Committee on Ways and Means, and in addition to the Committee on Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6552,https://www.congress.gov/bill/116th-congress/house-bill/6552,116th Congress (2019-2020),,Emergency Water is a Human Right Act,"Rep. Tlaib, Rashida [D-MI-13]",4/17/20,,,,68,"House - Energy and Commerce, Education and Labor, Transportation and Infrastructure",4/20/20,Referred to the Subcommittee on Water Resources and Environment.
H.R. 6551,https://www.congress.gov/bill/116th-congress/house-bill/6551,116th Congress (2019-2020),,CARES Act Section 4014 Technical Corrections Act,"Rep. Sherman, Brad [D-CA-30]",4/17/20,,,,0,House - Financial Services,4/17/20,Referred to the House Committee on Financial Services.
H.R. 6550,https://www.congress.gov/bill/116th-congress/house-bill/6550,116th Congress (2019-2020),,Access to Credit for Small Businesses Impacted by the COVID-19 Crisis Act of 2020,"Rep. Sherman, Brad [D-CA-30]",4/17/20,,,,22,House - Financial Services,4/17/20,Referred to the House Committee on Financial Services.
H.R. 6549,https://www.congress.gov/bill/116th-congress/house-bill/6549,116th Congress (2019-2020),,Business Borrowers Protection Act,"Rep. Sherman, Brad [D-CA-30]",4/17/20,,,,0,House - Financial Services,4/17/20,Referred to the House Committee on Financial Services.
H.R. 6548,https://www.congress.gov/bill/116th-congress/house-bill/6548,116th Congress (2019-2020),,National Commission on the COVID-19 Pandemic in the United States Act,"Rep. Schiff, Adam B. [D-CA-28]",4/17/20,,,,12,House - Energy and Commerce,4/17/20,Referred to the House Committee on Energy and Commerce.
H.R. 6547,https://www.congress.gov/bill/116th-congress/house-bill/6547,116th Congress (2019-2020),,"To modify terms related to the economic injury disaster loan program of the Small Business Administration for applicants affected by COVID-19, and for other purposes.","Rep. Roy, Chip [R-TX-21]",4/17/20,,,,0,House - Small Business,4/17/20,Referred to the House Committee on Small Business.
H.R. 6546,https://www.congress.gov/bill/116th-congress/house-bill/6546,116th Congress (2019-2020),,Wildfire and Community Health Response Act of 2020,"Rep. Neguse, Joe [D-CO-2]",4/17/20,,,,1,"House - Natural Resources, Agriculture",4/17/20,"Referred to the Committee on Natural Resources, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6545,https://www.congress.gov/bill/116th-congress/house-bill/6545,116th Congress (2019-2020),,To amend the Internal Revenue Code of 1986 to provide an age rating adjustment to the applicable percentage used to determine the credit for coverage under qualified health plans.,"Rep. Murphy, Stephanie N. [D-FL-7]",4/17/20,,,,2,House - Ways and Means,4/17/20,Referred to the House Committee on Ways and Means.
H.R. 6544,https://www.congress.gov/bill/116th-congress/house-bill/6544,116th Congress (2019-2020),,Payday and Predatory Loans Moratorium Act of 2020,"Rep. Meeks, Gregory W. [D-NY-5]",4/17/20,,,,0,House - Financial Services,4/17/20,Referred to the House Committee on Financial Services.
H.R. 6543,https://www.congress.gov/bill/116th-congress/house-bill/6543,116th Congress (2019-2020),,To amend the CARES Act to amend the membership of the Pandemic Response Accountability Committee.,"Rep. Maloney, Carolyn B. [D-NY-12]",4/17/20,,,,6,House - Oversight and Reform,4/17/20,Referred to the House Committee on Oversight and Reform.
H.R. 6542,https://www.congress.gov/bill/116th-congress/house-bill/6542,116th Congress (2019-2020),,Presidential Records Preservation Act,"Rep. Maloney, Carolyn B. [D-NY-12]",4/17/20,,,,0,House - Oversight and Reform,4/17/20,Referred to the House Committee on Oversight and Reform.
H.R. 6541,https://www.congress.gov/bill/116th-congress/house-bill/6541,116th Congress (2019-2020),,PPE Act of 2020,"Rep. Malinowski, Tom [D-NJ-7]",4/17/20,,,,43,"House - Energy and Commerce, Financial Services",4/17/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6540,https://www.congress.gov/bill/116th-congress/house-bill/6540,116th Congress (2019-2020),,Agricultural Security Risk Review Act,"Rep. Lucas, Frank D. [R-OK-3]",4/17/20,,,,1,"House - Financial Services, Energy and Commerce, Foreign Affairs",4/17/20,"Referred to the Committee on Financial Services, and in addition to the Committees on Energy and Commerce, and Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6539,https://www.congress.gov/bill/116th-congress/house-bill/6539,116th Congress (2019-2020),,Coronavirus Medicaid Response Act,"Rep. Lee, Susie [D-NV-3]",4/17/20,,,,0,House - Energy and Commerce,4/17/20,Referred to the House Committee on Energy and Commerce.
H.R. 6538,https://www.congress.gov/bill/116th-congress/house-bill/6538,116th Congress (2019-2020),,Modernized Medicine Act,"Rep. Kennedy, Joseph P., III [D-MA-4]",4/17/20,,,,2,House - Energy and Commerce,4/17/20,Referred to the House Committee on Energy and Commerce.
H.R. 6537,https://www.congress.gov/bill/116th-congress/house-bill/6537,116th Congress (2019-2020),,To require the release of most aliens detained by U.S. Immigration and Customs Enforcement during a national emergency related to a communicable disease.,"Rep. Jayapal, Pramila [D-WA-7]",4/17/20,,,,29,House - Judiciary,4/17/20,Referred to the House Committee on the Judiciary.
H.R. 6536,https://www.congress.gov/bill/116th-congress/house-bill/6536,116th Congress (2019-2020),,CARE for Kids Act of 2020,"Rep. Horn, Kendra S. [D-OK-5]",4/17/20,,,,4,House - Education and Labor,4/17/20,Referred to the House Committee on Education and Labor.
H.R. 6535,https://www.congress.gov/bill/116th-congress/house-bill/6535,116th Congress (2019-2020),,"To deem an urban Indian organization and employees thereof to be a part of the Public Health Service for the purposes of certain claims for personal injury, and for other purposes.","Rep. Gallego, Ruben [D-AZ-7]",4/17/20,,,,2,"House - Natural Resources, Energy and Commerce, Judiciary",4/17/20,"Referred to the Committee on Natural Resources, and in addition to the Committees on Energy and Commerce, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6534,https://www.congress.gov/bill/116th-congress/house-bill/6534,116th Congress (2019-2020),,"To include reasonable costs for high-speed Internet service in the utility allowances for families residing in public housing, and for other purposes.","Rep. Foster, Bill [D-IL-11]",4/17/20,,,,18,House - Financial Services,4/17/20,Referred to the House Committee on Financial Services.
H.R. 6533,https://www.congress.gov/bill/116th-congress/house-bill/6533,116th Congress (2019-2020),,Defeat Infant and Maternal Mortality Act,"Rep. Escobar, Veronica [D-TX-16]",4/17/20,,,,1,"House - Armed Services, Energy and Commerce",4/17/20,"Referred to the Committee on Armed Services, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6532,https://www.congress.gov/bill/116th-congress/house-bill/6532,116th Congress (2019-2020),,COVID Special Enrollment Act of 2020,"Rep. Doggett, Lloyd [D-TX-35]",4/17/20,,,,2,House - Energy and Commerce,4/17/20,Referred to the House Committee on Energy and Commerce.
H.R. 6531,https://www.congress.gov/bill/116th-congress/house-bill/6531,116th Congress (2019-2020),,Medical Supplies for Pandemics Act of 2020,"Rep. Dingell, Debbie [D-MI-12]",4/17/20,,,,3,House - Energy and Commerce,4/17/20,Referred to the House Committee on Energy and Commerce.
H.R. 6530,https://www.congress.gov/bill/116th-congress/house-bill/6530,116th Congress (2019-2020),,Emergency Supply Chain Transparency Act,"Rep. Deutch, Theodore E. [D-FL-22]",4/17/20,,,,3,"House - Financial Services, Transportation and Infrastructure",4/20/20,"Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management."
H.R. 6529,https://www.congress.gov/bill/116th-congress/house-bill/6529,116th Congress (2019-2020),,To amend the Internal Revenue Code of 1986 to modify the opportunity zone tax incentives.,"Rep. Curtis, John R. [R-UT-3]",4/17/20,,,,1,House - Ways and Means,4/17/20,Referred to the House Committee on Ways and Means.
H.R. 6528,https://www.congress.gov/bill/116th-congress/house-bill/6528,116th Congress (2019-2020),,VA RAISES Act,"Rep. Cisneros, Gilbert Ray, Jr. [D-CA-39]",4/17/20,,,,1,House - Veterans' Affairs,4/17/20,Referred to the House Committee on Veterans' Affairs.
H.R. 6527,https://www.congress.gov/bill/116th-congress/house-bill/6527,116th Congress (2019-2020),,Alerting Localities of Environmental Risks and Threats Act of 2020,"Rep. Blunt Rochester, Lisa [D-DE-At Large]",4/17/20,,,,0,House - Energy and Commerce,4/17/20,Referred to the House Committee on Energy and Commerce.
H.R. 6526,https://www.congress.gov/bill/116th-congress/house-bill/6526,116th Congress (2019-2020),,"To establish a STEM corps to enhance the STEM and computer science workforce of the Department of Defense and the defense industry, and for other purposes.","Rep. Banks, Jim [R-IN-3]",4/17/20,,,,1,House - Armed Services,4/17/20,Referred to the House Committee on Armed Services.
H.R. 6525,https://www.congress.gov/bill/116th-congress/house-bill/6525,116th Congress (2019-2020),,Reopen America Act of 2020,"Rep. Raskin, Jamie [D-MD-8]",4/17/20,,,,59,"House - Energy and Commerce, Armed Services, Financial Services",4/17/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Armed Services, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 6524,https://www.congress.gov/bill/116th-congress/house-bill/6524,116th Congress (2019-2020),,Compensation for the Victims of State Misrepresentations to the World Health Organization Act of 2020,"Rep. Smith, Christopher H. [R-NJ-4]",4/17/20,,,,2,House - Judiciary,4/17/20,Referred to the House Committee on the Judiciary.
H.R. 6523,https://www.congress.gov/bill/116th-congress/house-bill/6523,116th Congress (2019-2020),,TRUE Act of 2020,"Rep. Smith, Christopher H. [R-NJ-4]",4/17/20,,,,1,House - Financial Services,4/17/20,Referred to the House Committee on Financial Services.
